destination,variant,routeCode,startTime,endTime,transitDay,transitDayNumber,vehicle Id,,,,,,,
Padmawati To Pune Station,Up,31A,10:15:00,10:55:00,Normal,1234567,,,,,,,,
Padmawati To Pune Station,Up,31A,11:05:00,11:45:00,Normal,1234567,,,,,,,,
Padmawati To Pune Station,Up,31A,15:15:00,15:55:00,Normal,1234567,,,,,,,,
Padmawati To Pune Station,Up,31A,16:00:00,16:40:00,Normal,1234567,,,,,,,,
Padmawati To Pune Station,Up,31A,16:45:00,17:25:00,Normal,1234567,,,,,,,,
Padmawati To Pune Station,Up,31A,17:30:00,18:10:00,Normal,1234567,,,,,,,,
Padmawati To Pune Station,Up,31A,18:20:00,19:00:00,Normal,1234567,,,,,,,,
Padmawati To Pune Station,Up,31A,19:15:00,19:55:00,Normal,1234567,,,,,,,,
Pune Station To Padmawati,Down,31A,09:25:00,10:05:00,Normal,1234567,,,,,,,,
Pune Station To Padmawati,Down,31A,10:15:00,10:55:00,Normal,1234567,,,,,,,,
Pune Station To Padmawati,Down,31A,11:05:00,11:45:00,Normal,1234567,,,,,,,,
Pune Station To Padmawati,Down,31A,11:55:00,12:35:00,Normal,1234567,,,,,,,,
Pune Station To Padmawati,Down,31A,16:00:00,16:40:00,Normal,1234567,,,,,,,,
Pune Station To Padmawati,Down,31A,16:45:00,17:25:00,Normal,1234567,,,,,,,,
Pune Station To Padmawati,Down,31A,17:30:00,18:10:00,Normal,1234567,,,,,,,,
Pune Station To Padmawati,Down,31A,18:20:00,19:00:00,Normal,1234567,,,,,,,,
Pune Station To Padmawati,Down,31A,19:15:00,19:55:00,Normal,1234567,,,,,,,,
Pune Station To Padmawati,Down,31A,20:00:00,20:40:00,Normal,1234567,,,,,,,,
Vasasantdada Putla Sangvi To Hinjawadi Maan Phase 3,Up,321,07:10:00,08:10:00,Normal,1234567,,,,,,,,
Vasasantdada Putla Sangvi To Hinjawadi Maan Phase 3,Up,321,18:05:00,19:05:00,Normal,1234567,,,,,,,,
Vasasantdada Putla Sangvi To Hinjawadi Maan Phase 3,Up,321,20:30:00,21:30:00,Normal,1234567,,,,,,,,
Hinjawadi Maan Phase 3 To Vasasantdada Putla Sangvi,Down,321,17:00:00,18:00:00,Normal,1234567,,,,,,,,
Hinjawadi Maan Phase 3 To Vasasantdada Putla Sangvi,Down,321,19:15:00,20:15:00,Normal,1234567,,,,,,,,
Pimple Gurav To Hinjawadi Maan Phase 3,Up,321A,08:10:00,09:10:00,Normal,1234567,,,,,,,,
Pimple Gurav To Hinjawadi Maan Phase 3,Up,321A,10:20:00,11:20:00,Normal,1234567,,,,,,,,
Pimple Gurav To Hinjawadi Maan Phase 3,Up,321A,13:00:00,14:00:00,Normal,1234567,,,,,,,,
Pimple Gurav To Hinjawadi Maan Phase 3,Up,321A,17:40:00,18:40:00,Normal,1234567,,,,,,,,
Pimple Gurav To Hinjawadi Maan Phase 3,Up,321A,20:00:00,21:00:00,Normal,1234567,,,,,,,,
Hinjawadi Maan Phase 3 To Pimpale Gurav,Down,321A,07:05:00,08:05:00,Normal,1234567,,,,,,,,
Hinjawadi Maan Phase 3 To Pimpale Gurav,Down,321A,09:15:00,10:15:00,Normal,1234567,,,,,,,,
Hinjawadi Maan Phase 3 To Pimpale Gurav,Down,321A,11:55:00,12:55:00,Normal,1234567,,,,,,,,
Hinjawadi Maan Phase 3 To Pimpale Gurav,Down,321A,16:35:00,17:35:00,Normal,1234567,,,,,,,,
Hinjawadi Maan Phase 3 To Pimpale Gurav,Down,321A,18:50:00,19:50:00,Normal,1234567,,,,,,,,
Nehrunagar Depo To Chikhali,Up,326A,05:50:00,06:50:00,Normal,1234567,,,,,,,,
Nehrunagar Depo To Chikhali,Up,326A,06:40:00,07:40:00,Normal,1234567,,,,,,,,
Chikhali To Nehrunagar Depo,Down,326A,21:00:00,22:00:00,Normal,1234567,,,,,,,,
Chikhali To Nehrunagar Depo,Down,326A,21:25:00,22:25:00,Normal,1234567,,,,,,,,
Chikhali To Nehrunagar Depo,Down,326A,21:45:00,22:45:00,Normal,1234567,,,,,,,,
Chikhali To Nehrunagar Depo,Down,326A,22:10:00,23:10:00,Normal,1234567,,,,,,,,
Nehrunagar Depo To Chikhali,Up,323B,05:30:00,06:00:00,Normal,1234567,,,,,,,,
Nehrunagar Depo To Chikhali,Up,323B,06:10:00,06:40:00,Normal,1234567,,,,,,,,
Nehrunagar Depo To Chikhali,Up,323B,06:50:00,07:20:00,Normal,1234567,,,,,,,,
Nehrunagar Depo To Chikhali,Up,323B,07:30:00,08:00:00,Normal,1234567,,,,,,,,
Chikhali To Nehrunagar Depo,Down,323B,21:30:00,22:00:00,Normal,1234567,,,,,,,,
Chikhali To Nehrunagar Depo,Down,323B,22:45:00,23:15:00,Normal,1234567,,,,,,,,
Nehrunagar Depo To Hinjawadi Maan Phase 3,Up,327A,05:50:00,06:35:00,Normal,1234567,,,,,,,,
Nehrunagar Depo To Hinjawadi Maan Phase 3,Up,327A,06:40:00,07:25:00,Normal,1234567,,,,,,,,
Hinjawadi Maan Phase 3 To Nehrunagar Depo,Down,327A,21:35:00,22:20:00,Normal,1234567,,,,,,,,
Bhosari To Hinjawadi Maan Phase 3,Down,327B,19:50:00,20:50:00,Normal,1234567,,,,,,,,
Bhosari To Hinjawadi Maan Phase 3,Down,327B,20:40:00,21:40:00,Normal,1234567,,,,,,,,
Alandi To Nehrunagar Depo,Up,327C,20:10:00,20:50:00,Normal,1234567,,,,,,,,
Nehrunagar Depo To Alandi,Down,327C,06:05:00,06:35:00,Normal,1234567,,,,,,,,
Nehrunagar Depo To Alandi,Down,327C,06:55:00,07:25:00,Normal,1234567,,,,,,,,
   Rahatnigaon To Nehrunagar Depo,Down,331C,20:20:00,20:50:00,Normal,1234567,,,,,,,,
   Rahatnigaon To Nehrunagar Depo,Down,331C,20:35:00,21:05:00,Normal,1234567,,,,,,,,
   Rahatnigaon To Nehrunagar Depo,Down,331C,20:50:00,21:20:00,Normal,1234567,,,,,,,,
   Rahatnigaon To Nehrunagar Depo,Down,331C,21:35:00,22:05:00,Normal,1234567,,,,,,,,
   Rahatnigaon To Nehrunagar Depo,Down,331C,21:50:00,22:20:00,Normal,1234567,,,,,,,,
   Rahatnigaon To Nehrunagar Depo,Down,331C,22:10:00,22:40:00,Normal,1234567,,,,,,,,
   Rahatnigaon To Nehrunagar Depo,Down,331C,22:55:00,23:25:00,Normal,1234567,,,,,,,,
Charholigaon To Nehrunagar Depo,Up,331D,06:20:00,06:50:00,Normal,1234567,,,,,,,,
Charholigaon To Nehrunagar Depo,Up,331D,22:20:00,22:50:00,Normal,1234567,,,,,,,,
Padmawati To Na Ta Wadi,Up,33A,07:30:00,08:10:00,Normal,1234567,,,,,,,,
Padmawati To Na Ta Wadi,Up,33A,09:20:00,10:00:00,Normal,1234567,,,,,,,,
Padmawati To Na Ta Wadi,Up,33A,10:45:00,11:25:00,Normal,1234567,,,,,,,,
Na Ta Wadi To Padmawati,Down,33A,08:15:00,08:55:00,Normal,1234567,,,,,,,,
Na Ta Wadi To Padmawati,Down,33A,10:00:00,10:40:00,Normal,1234567,,,,,,,,
Na Ta Wadi To Padmawati,Down,33A,11:30:00,12:10:00,Normal,1234567,,,,,,,,
Bhosari To Jambe,Up,351A,16:50:00,18:00:00,Normal,1234567,,,,,,,,
Jambe To Bhosari,Down,351A,15:40:00,16:50:00,Normal,1234567,,,,,,,,
Jambe To Bhosari,Down,351A,18:00:00,19:10:00,Normal,1234567,,,,,,,,
Alandi To YCM Hospital (Via Moshi),Up,362A,07:00:00,07:45:00,Normal,1234567,,,,,,,,
Alandi To YCM Hospital (Via Moshi),Up,362A,07:50:00,08:35:00,Normal,1234567,,,,,,,,
Alandi To YCM Hospital (Via Moshi),Up,362A,17:15:00,18:00:00,Normal,1234567,,,,,,,,
YCM Hospital To Alandi (Via Moshi),Down,362A,07:45:00,08:30:00,Normal,1234567,,,,,,,,
YCM Hospital To Alandi (Via Moshi),Down,362A,08:40:00,09:25:00,Normal,1234567,,,,,,,,
YCM Hospital To Alandi (Via Moshi),Down,362A,16:30:00,17:15:00,Normal,1234567,,,,,,,,
Warje Malwadi To Nehrunagar Depo (Vai YCM),Down,376E,05:15:00,06:30:00,Normal,1234567,,,,,,,,
Warje Malwadi To Nehrunagar Depo (Vai YCM),Down,376E,06:15:00,07:35:00,Normal,1234567,,,,,,,,
Shewalwadi To Nehrunagar Depo (Vai YCM),Down,376G,05:20:00,06:40:00,Normal,1234567,,,,,,,,
Shewalwadi To Nehrunagar Depo (Vai YCM),Down,376G,06:05:00,07:25:00,Normal,1234567,,,,,,,,
Natraj Stand To Sinhgad Paytha,Up,50B,05:20:00,06:20:00,Normal,1234567,,,,,,,,
Natraj Stand To Sinhgad Paytha,Up,50B,05:45:00,06:45:00,Normal,1234567,,,,,,,,
Natraj Stand To Sinhgad Paytha,Up,50B,06:15:00,07:15:00,Normal,1234567,,,,,,,,
Sinhgad Paytha To Natraj Stand,Down,50B,21:10:00,22:10:00,Normal,1234567,,,,,,,,
Sinhgad Paytha To Natraj Stand,Down,50B,21:45:00,22:45:00,Normal,1234567,,,,,,,,
Sinhgad Paytha To Natraj Stand,Down,50B,22:20:00,23:20:00,Normal,1234567,,,,,,,,
Sinhgad Paytha To Natraj Stand,Down,50B,22:45:00,23:45:00,Normal,1234567,,,,,,,,
Shivajinagar To DSK Vishwa,Up,51A,07:30:00,08:30:00,Normal,1234567,,,,,,,,
Shivajinagar To DSK Vishwa,Up,51A,08:40:00,09:40:00,Normal,1234567,,,,,,,,
Shivajinagar To DSK Vishwa,Up,51A,09:15:00,10:15:00,Normal,1234567,,,,,,,,
Shivajinagar To DSK Vishwa,Up,51A,10:40:00,11:40:00,Normal,1234567,,,,,,,,
Shivajinagar To DSK Vishwa,Up,51A,11:15:00,12:15:00,Normal,1234567,,,,,,,,
Shivajinagar To DSK Vishwa,Up,51A,15:00:00,16:00:00,Normal,1234567,,,,,,,,
Shivajinagar To DSK Vishwa,Up,51A,15:35:00,16:35:00,Normal,1234567,,,,,,,,
Shivajinagar To DSK Vishwa,Up,51A,16:55:00,17:55:00,Normal,1234567,,,,,,,,
Shivajinagar To DSK Vishwa,Up,51A,17:40:00,18:40:00,Normal,1234567,,,,,,,,
Shivajinagar To DSK Vishwa,Up,51A,19:05:00,20:05:00,Normal,1234567,,,,,,,,
DSK Vishwa To Shivajinagar,Down,51A,08:20:00,09:20:00,Normal,1234567,,,,,,,,
DSK Vishwa To Shivajinagar,Down,51A,09:40:00,10:40:00,Normal,1234567,,,,,,,,
DSK Vishwa To Shivajinagar,Down,51A,10:15:00,11:15:00,Normal,1234567,,,,,,,,
DSK Vishwa To Shivajinagar,Down,51A,11:40:00,12:40:00,Normal,1234567,,,,,,,,
DSK Vishwa To Shivajinagar,Down,51A,12:15:00,13:15:00,Normal,1234567,,,,,,,,
DSK Vishwa To Shivajinagar,Down,51A,15:55:00,16:55:00,Normal,1234567,,,,,,,,
DSK Vishwa To Shivajinagar,Down,51A,16:30:00,17:30:00,Normal,1234567,,,,,,,,
DSK Vishwa To Shivajinagar,Down,51A,18:00:00,19:00:00,Normal,1234567,,,,,,,,
DSK Vishwa To Shivajinagar,Down,51A,18:45:00,19:45:00,Normal,1234567,,,,,,,,
DSK Vishwa To Shivajinagar,Down,51A,20:10:00,21:10:00,Normal,1234567,,,,,,,,
Marketyard To Khanapur,Up,52B,07:40:00,09:00:00,Normal,1234567,,,,,,,,
Khanapur To Marketyard,Down,52B,06:15:00,07:35:00,Normal,1234567,,,,,,,,
Na Ta Wadi To Vadgaon Bk,Up,54A,21:00:00,21:50:00,Normal,1234567,,,,,,,,
Vadgaon Bk To Na Ta Wadi,Down,54A,06:10:00,07:00:00,Normal,1234567,,,,,,,,
Shanipar To Pandavnagar,Up,58A,07:40:00,08:10:00,Normal,1234567,,,,,,,,
Shanipar To Pandavnagar,Up,58A,08:45:00,09:15:00,Normal,1234567,,,,,,,,
Shanipar To Pandavnagar,Up,58A,17:00:00,17:30:00,Normal,1234567,,,,,,,,
Shanipar To Pandavnagar,Up,58A,18:15:00,18:45:00,Normal,1234567,,,,,,,,
Pandavnagar To Shanipar,Down,58A,08:10:00,08:40:00,Normal,1234567,,,,,,,,
Pandavnagar To Shanipar,Down,58A,09:15:00,09:45:00,Normal,1234567,,,,,,,,
Pandavnagar To Shanipar,Down,58A,17:40:00,18:10:00,Normal,1234567,,,,,,,,
Pandavnagar To Shanipar,Down,58A,18:55:00,19:25:00,Normal,1234567,,,,,,,,
Natraj Stand To Ghulenagar,Down,60A,06:15:00,06:45:00,Normal,1234567,,,,,,,,
Natraj Stand To Ghulenagar,Down,60A,08:35:00,09:05:00,Normal,1234567,,,,,,,,
Ghulenagar To Natraj Stand,Down,60A,12:30:00,13:00:00,Normal,1234567,,,,,,,,
Marketyard To Sangamwadi,Down,62A,20:05:00,21:00:00,Normal,1234567,,,,,,,,
Marketyard To Sangamwadi,Down,62A,21:15:00,22:10:00,Normal,1234567,,,,,,,,
Kothrud Depo To Venutai Chavan College,Up,68B,07:00:00,07:55:00,Normal,1234567,,,,,,,,
Kothrud Depo To Venutai Chavan College,Up,68B,08:50:00,09:45:00,Normal,1234567,,,,,,,,
Kothrud Depo To Venutai Chavan College,Up,68B,07:55:00,08:50:00,Normal,1234567,,,,,,,,
Venutai Chavan College To Kothrud Depo,Down,68B,09:50:00,10:45:00,Normal,1234567,,,,,,,,
Deccan Gymkhana To Shasakiya Vishramgruha Paudgaon,Up,70A,07:15:00,08:30:00,Normal,1234567,,,,,,,,
Deccan Gymkhana To Shasakiya Vishramgruha Paudgaon,Up,70A,11:20:00,12:35:00,Normal,1234567,,,,,,,,
Deccan Gymkhana To Shasakiya Vishramgruha Paudgaon,Up,70A,12:20:00,13:35:00,Normal,1234567,,,,,,,,
Deccan Gymkhana To Shasakiya Vishramgruha Paudgaon,Up,70A,13:05:00,14:20:00,Normal,1234567,,,,,,,,
Deccan Gymkhana To Shasakiya Vishramgruha Paudgaon,Up,70A,13:55:00,15:10:00,Normal,1234567,,,,,,,,
Deccan Gymkhana To Shasakiya Vishramgruha Paudgaon,Up,70A,15:00:00,16:15:00,Normal,1234567,,,,,,,,
Deccan Gymkhana To Shasakiya Vishramgruha Paudgaon,Up,70A,21:05:00,22:20:00,Normal,1234567,,,,,,,,
Shasakiya Vishramgruha Paudgaon To Deccan Gymkhana,Down,70A,06:10:00,07:25:00,Normal,1234567,,,,,,,,
Shasakiya Vishramgruha Paudgaon To Deccan Gymkhana,Down,70A,11:50:00,13:05:00,Normal,1234567,,,,,,,,
Shasakiya Vishramgruha Paudgaon To Deccan Gymkhana,Down,70A,12:35:00,13:50:00,Normal,1234567,,,,,,,,
Shasakiya Vishramgruha Paudgaon To Deccan Gymkhana,Down,70A,13:40:00,14:55:00,Normal,1234567,,,,,,,,
Shasakiya Vishramgruha Paudgaon To Deccan Gymkhana,Down,70A,14:20:00,15:35:00,Normal,1234567,,,,,,,,
Shasakiya Vishramgruha Paudgaon To Deccan Gymkhana,Down,70A,15:15:00,16:30:00,Normal,1234567,,,,,,,,
Shasakiya Vishramgruha Paudgaon To Deccan Gymkhana,Down,70A,16:15:00,17:30:00,Normal,1234567,,,,,,,,
Kothrud Depo To Shasakiya Vishramgruha Paudgaon,Up,70B,05:25:00,06:15:00,Normal,1234567,,,,,,,,
Shasakiya Vishramgruha Paudgaon To Kothrud Depo,Down,70B,22:20:00,23:10:00,Normal,1234567,,,,,,,,
Kothrud Depo To Sheregaon,Up,70C,05:55:00,06:45:00,Normal,1234567,,,,,,,,
Kothrud Depo To Sheregaon,Up,70C,06:45:00,07:35:00,Normal,1234567,,,,,,,,
Sheregaon To Kothrud Depo,Down,70C,20:30:00,21:20:00,Normal,1234567,,,,,,,,
Sheregaon To Kothrud Depo,Down,70C,21:10:00,22:00:00,Normal,1234567,,,,,,,,
Marketyard To Warje Malwadi,Up,78A,18:50:00,19:50:00,Normal,1234567,,,,,,,,
Marketyard To Warje Malwadi,Up,78A,19:20:00,20:20:00,Normal,1234567,,,,,,,,
Marketyard To Warje Malwadi,Up,78A,22:15:00,23:15:00,Normal,1234567,,,,,,,,
Warje Malwadi To Marketyard,Down,78A,19:45:00,20:45:00,Normal,1234567,,,,,,,,
Warje Malwadi To Marketyard,Down,78A,20:25:00,21:25:00,Normal,1234567,,,,,,,,
Warje Malwadi To Marketyard,Down,78A,23:15:00,00:15:00,Normal,1234567,,,,,,,,
Ma Na Pa To Popularnagar,Up,80B,18:55:00,19:35:00,Normal,1234567,,,,,,,,
Kothrud Stand To Sangrun,Up,84B,05:20:00,06:35:00,Normal,1234567,,,,,,,,
Kothrud Stand To Kondhur Phata,Up,84C,04:50:00,06:05:00,Normal,1234567,,,,,,,,
Kondhur Phata To Kothrud Stand,Down,84C,21:30:00,22:45:00,Normal,1234567,,,,,,,,
Swargate To Medi Point,Down,88A,20:00:00,21:00:00,Normal,1234567,,,,,,,,
Swargate To Medi Point,Down,88A,20:50:00,21:50:00,Normal,1234567,,,,,,,,
Nehrunagar Depo To Ma Na Pa,Down,122A,05:15:00,06:10:00,Normal,1234567,,,,,,,,
Nehrunagar Depo To Ma Na Pa,Down,122A,05:30:00,06:25:00,Normal,1234567,,,,,,,,
Nehrunagar Depo To Chinchwadgaon,Up,122B,05:15:00,05:30:00,Normal,1234567,,,,,,,,
Nehrunagar Depo To Chinchwadgaon,Up,122B,05:30:00,05:45:00,Normal,1234567,,,,,,,,
Nehrunagar Depo To Chinchwadgaon,Up,122B,05:45:00,06:00:00,Normal,1234567,,,,,,,,
Nehrunagar Depo To Chinchwadgaon,Up,122B,06:00:00,06:15:00,Normal,1234567,,,,,,,,
Nehrunagar Depo To Chinchwadgaon,Up,122B,06:15:00,06:30:00,Normal,1234567,,,,,,,,
Nehrunagar Depo To Chinchwadgaon,Up,122B,06:30:00,06:45:00,Normal,1234567,,,,,,,,
Chinchwadgaon To Nehrunagar Depo,Down,122B,21:55:00,22:10:00,Normal,1234567,,,,,,,,
Chinchwadgaon To Nehrunagar Depo,Down,122B,22:10:00,22:25:00,Normal,1234567,,,,,,,,
Chinchwadgaon To Nehrunagar Depo,Down,122B,22:25:00,22:40:00,Normal,1234567,,,,,,,,
Chinchwadgaon To Nehrunagar Depo,Down,122B,22:40:00,22:55:00,Normal,1234567,,,,,,,,
Chinchwadgaon To Nehrunagar Depo,Down,122B,22:55:00,23:10:00,Normal,1234567,,,,,,,,
Chinchwadgaon To Nehrunagar Depo,Down,122B,23:10:00,23:25:00,Normal,1234567,,,,,,,,
Chinchwadgaon To Nehrunagar Depo,Down,122B,23:25:00,23:40:00,Normal,1234567,,,,,,,,
Chinchwadgaon To Nehrunagar Depo,Down,122B,23:40:00,23:55:00,Normal,1234567,,,,,,,,
Nehrunagar Depo To Pimprigaon,Down,302D,05:30:00,05:45:00,Normal,1234567,,,,,,,,
Pimprigaon To Nehrunagar Depo,Down,302D,19:20:00,19:35:00,Normal,1234567,,,,,,,,
Pimprigaon To Nehrunagar Depo,Down,302D,21:10:00,21:25:00,Normal,1234567,,,,,,,,
Pimprigaon To Nehrunagar Depo,Down,302D,21:30:00,21:45:00,Normal,1234567,,,,,,,,
Pimprigaon To Nehrunagar Depo,Down,302D,22:05:00,22:20:00,Normal,1234567,,,,,,,,
Nehrunagar Depo To Bhosari,Up,304A,05:30:00,05:45:00,Normal,1234567,,,,,,,,
Nehrunagar Depo To Bhosari,Up,304A,05:50:00,06:05:00,Normal,1234567,,,,,,,,
Nehrunagar Depo To Bhosari,Up,304A,06:00:00,06:15:00,Normal,1234567,,,,,,,,
Nehrunagar Depo To Bhosari,Up,304A,06:20:00,06:35:00,Normal,1234567,,,,,,,,
Nehrunagar Depo To Bhosari,Up,304A,06:45:00,07:00:00,Normal,1234567,,,,,,,,
Bhosari To Nehrunagar Depo,Down,304A,18:40:00,18:55:00,Normal,1234567,,,,,,,,
Bhosari To Nehrunagar Depo,Down,304A,18:50:00,19:05:00,Normal,1234567,,,,,,,,
Bhosari To Nehrunagar Depo,Down,304A,22:10:00,22:25:00,Normal,1234567,,,,,,,,
Bhosari To Nehrunagar Depo,Down,304A,22:40:00,22:55:00,Normal,1234567,,,,,,,,
Bhosari To Nehrunagar Depo,Down,304A,23:20:00,23:35:00,Normal,1234567,,,,,,,,
Bhosari To Nehrunagar Depo,Down,304A,00:10:00,00:25:00,Normal,1234567,,,,,,,,
Kumbare Park To Pune Station,Up,94B,12:30:00,13:35:00,Normal,1234567,,,,,,,,
 Pune Station  To Kumbare Park,Down,94B,13:25:00,14:30:00,Normal,1234567,,,,,,,,
Kothrud Stand To Kesnand Phata,Up,VJR2A,04:50:00,06:10:00,Normal,1234567,,,,,,,,
Kothrud Stand To Kesnand Phata,Up,VJR2A,05:05:00,06:25:00,Normal,1234567,,,,,,,,
Swargate To Tadiwala Road,Up,5A,07:30:00,08:00:00,Normal,1234567,,,,,,,,
Swargate To Tadiwala Road,Up,5A,08:40:00,09:10:00,Normal,1234567,,,,,,,,
Swargate To Tadiwala Road,Up,5A,09:50:00,10:20:00,Normal,1234567,,,,,,,,
Swargate To Tadiwala Road,Up,5A,11:00:00,11:30:00,Normal,1234567,,,,,,,,
Swargate To Tadiwala Road,Up,5A,12:10:00,12:40:00,Normal,1234567,,,,,,,,
Swargate To Tadiwala Road,Up,5A,16:15:00,16:45:00,Normal,1234567,,,,,,,,
Swargate To Tadiwala Road,Up,5A,17:35:00,18:05:00,Normal,1234567,,,,,,,,
Swargate To Tadiwala Road,Up,5A,18:55:00,19:25:00,Normal,1234567,,,,,,,,
Tadiwala Road To Swargate,Down,5A,08:05:00,08:35:00,Normal,1234567,,,,,,,,
Tadiwala Road To Swargate,Down,5A,09:15:00,09:45:00,Normal,1234567,,,,,,,,
Tadiwala Road To Swargate,Down,5A,10:25:00,10:55:00,Normal,1234567,,,,,,,,
Tadiwala Road To Swargate,Down,5A,11:35:00,12:05:00,Normal,1234567,,,,,,,,
Tadiwala Road To Swargate,Down,5A,12:45:00,13:15:00,Normal,1234567,,,,,,,,
Tadiwala Road To Swargate,Down,5A,16:55:00,17:25:00,Normal,1234567,,,,,,,,
Tadiwala Road To Swargate,Down,5A,18:15:00,18:45:00,Normal,1234567,,,,,,,,
Tadiwala Road To Swargate,Down,5A,19:35:00,20:05:00,Normal,1234567,,,,,,,,
Bhosari To Akurdi Railway Station,Up,367C,07:05:00,07:35:00,Normal,1234567,,,,,,,,
Bhosari To Akurdi Railway Station,Up,367C,07:25:00,07:55:00,Normal,1234567,,,,,,,,
Bhosari To Akurdi Railway Station,Up,367C,08:05:00,08:35:00,Normal,1234567,,,,,,,,
Akurdi Railway Station To Bhosari,Down,367C,06:25:00,06:55:00,Normal,1234567,,,,,,,,
Akurdi Railway Station To Bhosari,Down,367C,06:45:00,07:15:00,Normal,1234567,,,,,,,,
Akurdi Railway Station To Bhosari,Down,367C,07:05:00,07:35:00,Normal,1234567,,,,,,,,
Akurdi Railway Station To Bhosari,Down,367C,07:25:00,07:55:00,Normal,1234567,,,,,,,,
Deccan Gymkhana To HMR Company,Up,87C,07:45:00,08:15:00,Normal,1234567,,,,,,,,
Deccan Gymkhana To HMR Company,Up,87C,16:20:00,17:10:00,Normal,1234567,,,,,,,,
HMR Company To Deccan Gymkhana,Down,87C,08:40:00,09:30:00,Normal,1234567,,,,,,,,
HMR Company To Deccan Gymkhana,Down,87C,17:10:00,18:00:00,Normal,1234567,,,,,,,,
Dhayari Maruti Mandir To Kesnand Phata,Up,14,06:45:00,08:30:00,Normal,1234567,,,,,,,,
Dhayari Maruti Mandir To Kesnand Phata,Up,14,07:10:00,08:55:00,Normal,1234567,,,,,,,,
Dhayari Maruti Mandir To Kesnand Phata,Up,14,07:30:00,09:15:00,Normal,1234567,,,,,,,,
Dhayari Maruti Mandir To Kesnand Phata,Up,14,07:50:00,09:35:00,Normal,1234567,,,,,,,,
Dhayari Maruti Mandir To Kesnand Phata,Up,14,08:10:00,09:55:00,Normal,1234567,,,,,,,,
Dhayari Maruti Mandir To Kesnand Phata,Up,14,08:30:00,10:15:00,Normal,1234567,,,,,,,,
Dhayari Maruti Mandir To Kesnand Phata,Up,14,08:55:00,10:40:00,Normal,1234567,,,,,,,,
Dhayari Maruti Mandir To Kesnand Phata,Up,14,09:15:00,11:00:00,Normal,1234567,,,,,,,,
Dhayari Maruti Mandir To Kesnand Phata,Up,14,09:35:00,11:20:00,Normal,1234567,,,,,,,,
Dhayari Maruti Mandir To Kesnand Phata,Up,14,10:00:00,11:45:00,Normal,1234567,,,,,,,,
Dhayari Maruti Mandir To Kesnand Phata,Up,14,10:25:00,12:10:00,Normal,1234567,,,,,,,,
Dhayari Maruti Mandir To Kesnand Phata,Up,14,10:50:00,12:35:00,Normal,1234567,,,,,,,,
Dhayari Maruti Mandir To Kesnand Phata,Up,14,11:10:00,12:55:00,Normal,1234567,,,,,,,,
Dhayari Maruti Mandir To Kesnand Phata,Up,14,11:30:00,13:15:00,Normal,1234567,,,,,,,,
Dhayari Maruti Mandir To Kesnand Phata,Up,14,11:55:00,13:40:00,Normal,1234567,,,,,,,,
Dhayari Maruti Mandir To Kesnand Phata,Up,14,12:50:00,14:35:00,Normal,1234567,,,,,,,,
Dhayari Maruti Mandir To Kesnand Phata,Up,14,13:15:00,15:00:00,Normal,1234567,,,,,,,,
Dhayari Maruti Mandir To Kesnand Phata,Up,14,13:35:00,15:20:00,Normal,1234567,,,,,,,,
Dhayari Maruti Mandir To Kesnand Phata,Up,14,13:55:00,15:40:00,Normal,1234567,,,,,,,,
Dhayari Maruti Mandir To Kesnand Phata,Up,14,14:15:00,16:00:00,Normal,1234567,,,,,,,,
Dhayari Maruti Mandir To Kesnand Phata,Up,14,14:50:00,16:35:00,Normal,1234567,,,,,,,,
Dhayari Maruti Mandir To Kesnand Phata,Up,14,15:15:00,17:00:00,Normal,1234567,,,,,,,,
Dhayari Maruti Mandir To Kesnand Phata,Up,14,15:40:00,17:25:00,Normal,1234567,,,,,,,,
Dhayari Maruti Mandir To Kesnand Phata,Up,14,16:00:00,17:45:00,Normal,1234567,,,,,,,,
Dhayari Maruti Mandir To Kesnand Phata,Up,14,16:20:00,18:05:00,Normal,1234567,,,,,,,,
Dhayari Maruti Mandir To Kesnand Phata,Up,14,16:45:00,18:30:00,Normal,1234567,,,,,,,,
Dhayari Maruti Mandir To Kesnand Phata,Up,14,17:10:00,18:55:00,Normal,1234567,,,,,,,,
Dhayari Maruti Mandir To Kesnand Phata,Up,14,17:35:00,19:20:00,Normal,1234567,,,,,,,,
Dhayari Maruti Mandir To Kesnand Phata,Up,14,17:55:00,19:40:00,Normal,1234567,,,,,,,,
Dhayari Maruti Mandir To Kesnand Phata,Up,14,18:20:00,20:05:00,Normal,1234567,,,,,,,,
Dhayari Maruti Mandir To Kesnand Phata,Up,14,18:50:00,20:35:00,Normal,1234567,,,,,,,,
Dhayari Maruti Mandir To Kesnand Phata,Up,14,19:15:00,21:00:00,Normal,1234567,,,,,,,,
Dhayari Maruti Mandir To Kesnand Phata,Up,14,19:40:00,21:25:00,Normal,1234567,,,,,,,,
Dhayari Maruti Mandir To Kesnand Phata,Up,14,20:00:00,21:45:00,Normal,1234567,,,,,,,,
Dhayari Maruti Mandir To Kesnand Phata,Up,14,20:25:00,22:10:00,Normal,1234567,,,,,,,,
Kesnand Phata To Dhayari Maruti Mandir,Down,14,06:45:00,08:30:00,Normal,1234567,,,,,,,,
Kesnand Phata To Dhayari Maruti Mandir,Down,14,07:10:00,08:55:00,Normal,1234567,,,,,,,,
Kesnand Phata To Dhayari Maruti Mandir,Down,14,07:30:00,09:15:00,Normal,1234567,,,,,,,,
