SrNo,RouteId,TripId,StartTime,End Time
3724,69-U,69-U-3,09:30:00,10:55:00
3725,69-U,69-U-4,11:40:00,13:05:00
3726,69-U,69-U-5,13:00:00,14:25:00
3727,69-U,69-U-6,14:35:00,16:00:00
3728,69-U,69-U-7,16:10:00,17:35:00
3729,69-U,69-U-8,18:05:00,19:30:00
3730,69-U,69-U-9,20:30:00,21:55:00
3731,69-U,69-U-10,21:00:00,22:25:00
3732,69-D,69-D-1,06:45:00,08:10:00
3733,69-D,69-D-2,08:00:00,09:25:00
3734,69-D,69-D-3,09:45:00,11:10:00
3735,69-D,69-D-4,11:00:00,12:25:00
3736,69-D,69-D-5,13:05:00,14:30:00
3737,69-D,69-D-6,14:25:00,15:50:00
3738,69-D,69-D-7,16:05:00,17:30:00
3739,69-D,69-D-8,17:40:00,19:05:00
3740,69-D,69-D-9,19:35:00,21:00:00
3741,69-D,69-D-10,22:10:00,23:35:00
3742,70-U,70-U-1,07:15:00,08:40:00
3743,70-U,70-U-2,08:05:00,09:30:00
3744,70-U,70-U-3,09:05:00,10:30:00
3745,70-U,70-U-4,15:30:00,16:55:00
3746,70-U,70-U-5,16:30:00,17:55:00
3747,70-U,70-U-6,17:35:00,19:00:00
3748,70-U,70-U-7,19:00:00,20:25:00
3749,70-U,70-U-8,19:50:00,21:15:00
3750,70-D,70-D-1,06:50:00,08:15:00
3751,70-D,70-D-2,07:50:00,09:15:00
3752,70-D,70-D-3,08:35:00,10:00:00
3753,70-D,70-D-4,09:30:00,10:55:00
3754,70-D,70-D-5,10:30:00,11:55:00
3755,70-D,70-D-6,17:00:00,18:25:00
3756,70-D,70-D-7,17:55:00,19:20:00
3757,70-D,70-D-8,19:05:00,20:30:00
3758,71-U,71-U-1,05:50:00,06:45:00
3759,71-U,71-U-2,06:10:00,07:05:00
3760,71-U,71-U-3,06:30:00,07:25:00
3761,71-U,71-U-4,06:40:00,07:35:00
3762,71-U,71-U-5,07:00:00,07:55:00
3763,71-U,71-U-6,07:20:00,08:15:00
3764,71-U,71-U-7,07:40:00,08:35:00
3765,71-U,71-U-8,08:00:00,08:55:00
3766,71-U,71-U-9,08:20:00,09:15:00
3767,71-U,71-U-10,08:40:00,09:35:00
3768,71-U,71-U-11,09:00:00,09:55:00
3769,71-U,71-U-12,09:20:00,10:15:00
3770,71-U,71-U-13,09:40:00,10:35:00
3771,71-U,71-U-14,10:00:00,10:55:00
3772,71-U,71-U-15,10:20:00,11:15:00
3773,71-U,71-U-16,10:50:00,11:45:00
3774,71-U,71-U-17,11:10:00,12:05:00
3775,71-U,71-U-18,11:30:00,12:25:00
3776,71-U,71-U-19,12:20:00,13:15:00
3777,71-U,71-U-20,12:40:00,13:35:00
3778,71-U,71-U-21,13:00:00,13:55:00
3779,71-U,71-U-22,13:20:00,14:15:00
3780,71-U,71-U-23,13:40:00,14:35:00
3781,71-U,71-U-24,14:00:00,14:55:00
3782,71-U,71-U-25,14:30:00,15:25:00
3783,71-U,71-U-26,14:50:00,15:45:00
3784,71-U,71-U-27,15:20:00,16:15:00
3785,71-U,71-U-28,15:30:00,16:25:00
3786,71-U,71-U-29,15:50:00,16:45:00
3787,71-U,71-U-30,16:10:00,17:05:00
3788,71-U,71-U-31,16:30:00,17:25:00
3789,71-U,71-U-32,17:00:00,17:55:00
3790,71-U,71-U-33,17:20:00,18:15:00
3791,71-U,71-U-34,17:40:00,18:35:00
3792,71-U,71-U-35,18:00:00,18:55:00
3793,71-U,71-U-36,18:30:00,19:25:00
3794,71-U,71-U-37,18:50:00,19:45:00
3795,71-U,71-U-38,19:10:00,20:05:00
3796,71-U,71-U-39,19:40:00,20:35:00
3797,71-U,71-U-40,20:30:00,21:25:00
3798,71-U,71-U-41,20:50:00,21:45:00
3799,71-U,71-U-42,21:20:00,22:15:00
3800,71-D,71-D-1,05:50:00,06:45:00
3801,71-D,71-D-2,06:10:00,07:05:00
3802,71-D,71-D-3,06:30:00,07:25:00
3803,71-D,71-D-4,06:45:00,07:40:00
3804,71-D,71-D-5,07:05:00,08:00:00
3805,71-D,71-D-6,07:25:00,08:20:00
3806,71-D,71-D-7,07:40:00,08:35:00
3807,71-D,71-D-8,08:00:00,08:55:00
3808,71-D,71-D-9,08:20:00,09:15:00
3809,71-D,71-D-10,08:40:00,09:35:00
3810,71-D,71-D-11,09:00:00,09:55:00
3811,71-D,71-D-12,09:20:00,10:15:00
3812,71-D,71-D-13,09:45:00,10:40:00
3813,71-D,71-D-14,10:05:00,11:00:00
3814,71-D,71-D-15,10:25:00,11:20:00
3815,71-D,71-D-16,10:45:00,11:40:00
3816,71-D,71-D-17,11:05:00,12:00:00
3817,71-D,71-D-18,11:25:00,12:20:00
3818,71-D,71-D-19,12:15:00,13:10:00
3819,71-D,71-D-20,12:35:00,13:30:00
3820,71-D,71-D-21,12:55:00,13:50:00
3821,71-D,71-D-22,13:20:00,14:15:00
3822,71-D,71-D-23,13:40:00,14:35:00
3823,71-D,71-D-24,14:00:00,14:55:00
3824,71-D,71-D-25,14:30:00,15:25:00
3825,71-D,71-D-26,14:50:00,15:45:00
3826,71-D,71-D-27,15:15:00,16:10:00
3827,71-D,71-D-28,15:20:00,16:15:00
3828,71-D,71-D-29,15:50:00,16:45:00
3829,71-D,71-D-30,16:15:00,17:10:00
3830,71-D,71-D-31,16:30:00,17:25:00
3831,71-D,71-D-32,16:55:00,17:50:00
3832,71-D,71-D-33,17:20:00,18:15:00
3833,71-D,71-D-34,17:40:00,18:35:00
3834,71-D,71-D-35,18:05:00,19:00:00
3835,71-D,71-D-36,18:30:00,19:25:00
3836,71-D,71-D-37,18:55:00,19:50:00
3837,71-D,71-D-38,19:15:00,20:10:00
3838,71-D,71-D-39,19:45:00,20:40:00
3839,71-D,71-D-40,20:25:00,21:20:00
3840,71-D,71-D-41,20:50:00,21:45:00
3841,71-D,71-D-42,21:15:00,22:10:00
3842,72-U,72-U-1,06:00:00,07:05:00
3843,72-U,72-U-2,06:30:00,07:35:00
3844,72-U,72-U-3,07:00:00,08:05:00
3845,72-U,72-U-4,07:45:00,08:50:00
3846,72-U,72-U-5,08:20:00,09:25:00
3847,72-U,72-U-6,08:50:00,09:55:00
3848,72-U,72-U-7,09:20:00,10:25:00
3849,72-U,72-U-8,10:10:00,11:15:00
3850,72-U,72-U-9,11:30:00,12:35:00
3851,72-U,72-U-10,11:55:00,13:00:00
3852,72-U,72-U-11,12:25:00,13:30:00
3853,72-U,72-U-12,13:20:00,14:25:00
3854,72-U,72-U-13,14:25:00,15:30:00
3855,72-U,72-U-14,15:20:00,16:25:00
3856,72-U,72-U-15,16:00:00,17:05:00
3857,72-U,72-U-16,16:50:00,17:55:00
3858,72-U,72-U-17,17:50:00,18:55:00
3859,72-U,72-U-18,18:45:00,19:50:00
3860,72-U,72-U-19,19:40:00,20:45:00
3861,72-U,72-U-20,20:40:00,21:45:00
3862,72-D,72-D-1,07:05:00,08:10:00
3863,72-D,72-D-2,07:35:00,08:40:00
3864,72-D,72-D-3,08:05:00,09:10:00
3865,72-D,72-D-4,08:50:00,09:55:00
3866,72-D,72-D-5,09:40:00,10:45:00
3867,72-D,72-D-6,10:10:00,11:15:00
3868,72-D,72-D-7,10:40:00,11:45:00
3869,72-D,72-D-8,11:30:00,12:35:00
3870,72-D,72-D-9,12:50:00,13:55:00
3871,72-D,72-D-10,13:20:00,14:25:00
3872,72-D,72-D-11,13:50:00,14:55:00
3873,72-D,72-D-12,14:40:00,15:45:00
3874,72-D,72-D-13,15:50:00,16:55:00
3875,72-D,72-D-14,16:45:00,17:50:00
3876,72-D,72-D-15,17:25:00,18:30:00
3877,72-D,72-D-16,18:20:00,19:25:00
3878,72-D,72-D-17,19:20:00,20:25:00
3879,72-D,72-D-18,20:15:00,21:20:00
3880,72-D,72-D-19,21:10:00,22:15:00
3881,73-U,73-U-1,07:10:00,08:30:00
3882,73-U,73-U-2,09:55:00,11:15:00
3883,73-U,73-U-3,13:10:00,14:30:00
3884,73-U,73-U-4,15:55:00,17:15:00
3885,73-U,73-U-5,19:00:00,20:20:00
3886,73-U,73-U-6,22:30:00,23:50:00
3887,73-D,73-D-1,05:50:00,07:10:00
3888,73-D,73-D-2,08:35:00,09:55:00
3889,73-D,73-D-3,11:45:00,13:05:00
3890,73-D,73-D-4,14:30:00,15:50:00
3891,73-D,73-D-5,17:30:00,18:50:00
3892,73-D,73-D-6,21:00:00,22:20:00
3893,75-U,75-U-1,05:30:00,06:35:00
3894,75-U,75-U-2,07:45:00,08:50:00
3895,75-U,75-U-3,10:45:00,11:50:00
3896,75-U,75-U-4,14:00:00,15:05:00
3897,75-U,75-U-5,16:15:00,17:20:00
3898,75-U,75-U-6,19:15:00,20:20:00
3899,75-D,75-D-1,06:15:00,07:20:00
3900,75-D,75-D-2,09:00:00,10:05:00
3901,75-D,75-D-3,11:55:00,13:00:00
3902,75-D,75-D-4,15:05:00,16:10:00
3903,75-D,75-D-5,17:30:00,18:35:00
3904,75-D,75-D-6,20:25:00,21:30:00
3905,76-U,76-U-1,06:45:00,07:45:00
3906,76-U,76-U-2,08:55:00,09:55:00
3907,76-U,76-U-3,12:00:00,13:00:00
3908,76-U,76-U-4,14:25:00,15:25:00
3909,76-U,76-U-5,16:55:00,17:55:00
3910,76-U,76-U-6,20:10:00,21:10:00
3911,76-D,76-D-1,07:45:00,08:45:00
3912,76-D,76-D-2,10:15:00,11:15:00
3913,76-D,76-D-3,13:10:00,14:10:00
3914,76-D,76-D-4,15:40:00,16:40:00
3915,76-D,76-D-5,18:20:00,19:20:00
3916,76-D,76-D-6,21:25:00,22:25:00
3917,78-U,78-U-1,05:45:00,06:55:00
3918,78-U,78-U-2,06:45:00,07:55:00
3919,78-U,78-U-3,07:15:00,08:25:00
3920,78-U,78-U-4,07:45:00,08:55:00
3921,78-U,78-U-5,08:15:00,09:25:00
3922,78-U,78-U-6,09:00:00,10:10:00
3923,78-U,78-U-7,09:20:00,10:30:00
3924,78-U,78-U-8,09:55:00,11:05:00
3925,78-U,78-U-9,10:25:00,11:35:00
3926,78-U,78-U-10,11:25:00,12:35:00
3927,78-U,78-U-11,11:45:00,12:55:00
3928,78-U,78-U-12,12:30:00,13:40:00
3929,78-U,78-U-13,13:35:00,14:45:00
3930,78-U,78-U-14,14:15:00,15:25:00
3931,78-U,78-U-15,15:20:00,16:30:00
3932,78-U,78-U-16,16:00:00,17:10:00
3933,78-U,78-U-17,16:20:00,17:30:00
3934,78-U,78-U-18,16:40:00,17:50:00
3935,78-U,78-U-19,17:25:00,18:35:00
3936,78-U,78-U-20,18:30:00,19:40:00
3937,78-U,78-U-21,19:40:00,20:50:00
3938,78-U,78-U-22,20:05:00,21:15:00
3939,78-U,78-U-23,21:10:00,22:20:00
3940,78-D,78-D-1,06:55:00,08:05:00
3941,78-D,78-D-2,07:55:00,09:05:00
3942,78-D,78-D-3,08:35:00,09:45:00
3943,78-D,78-D-4,08:55:00,10:05:00
3944,78-D,78-D-5,09:35:00,10:45:00
3945,78-D,78-D-6,10:20:00,11:30:00
3946,78-D,78-D-7,10:40:00,11:50:00
3947,78-D,78-D-8,11:15:00,12:25:00
3948,78-D,78-D-9,11:45:00,12:55:00
3949,78-D,78-D-10,12:55:00,14:05:00
3950,78-D,78-D-11,13:00:00,14:10:00
3951,78-D,78-D-12,14:00:00,15:10:00
3952,78-D,78-D-13,15:05:00,16:15:00
3953,78-D,78-D-14,15:35:00,16:45:00
3954,78-D,78-D-15,16:40:00,17:50:00
3955,78-D,78-D-16,17:20:00,18:30:00
3956,78-D,78-D-17,17:45:00,18:55:00
3957,78-D,78-D-18,18:00:00,19:10:00
3958,78-D,78-D-19,18:45:00,19:55:00
3959,78-D,78-D-20,19:50:00,21:00:00
3960,78-D,78-D-21,20:55:00,22:05:00
3961,78-D,78-D-22,21:25:00,22:35:00
3962,78-D,78-D-23,22:00:00,23:10:00
3963,78-D,78-D-24,22:30:00,23:40:00
3964,79-U,79-U-1,07:00:00,08:30:00
3965,79-U,79-U-2,09:00:00,10:30:00
3966,79-U,79-U-3,15:45:00,17:15:00
3967,79-U,79-U-4,19:15:00,20:45:00
3968,79-D,79-D-1,06:00:00,07:30:00
3969,79-D,79-D-2,08:00:00,09:30:00
3970,79-D,79-D-3,10:30:00,12:00:00
3971,79-D,79-D-4,17:15:00,18:45:00
3972,79-D,79-D-5,20:15:00,21:45:00
3973,80-U,80-U-1,08:00:00,08:45:00
3974,80-U,80-U-2,09:20:00,10:05:00
3975,80-U,80-U-3,15:35:00,16:20:00
3976,80-D,80-D-1,07:20:00,08:05:00
3977,80-D,80-D-2,08:40:00,09:25:00
3978,80-D,80-D-3,10:05:00,10:50:00
3979,80-D,80-D-4,16:20:00,17:05:00
3980,81-U,81-U-1,06:15:00,07:10:00
3981,81-U,81-U-2,07:25:00,08:20:00
3982,81-U,81-U-3,08:05:00,09:00:00
3983,81-U,81-U-4,09:30:00,10:25:00
3984,81-U,81-U-5,10:15:00,11:10:00
3985,81-U,81-U-6,11:55:00,12:50:00
3986,81-U,81-U-7,12:45:00,13:40:00
3987,81-U,81-U-8,13:55:00,14:50:00
3988,81-U,81-U-9,14:55:00,15:50:00
3989,81-U,81-U-10,16:00:00,16:55:00
3990,81-U,81-U-11,17:00:00,17:55:00
3991,81-U,81-U-12,18:10:00,19:05:00
3992,81-U,81-U-13,19:45:00,20:40:00
3993,81-U,81-U-14,20:30:00,21:25:00
3994,81-D,81-D-1,07:05:00,08:00:00
3995,81-D,81-D-2,08:25:00,09:20:00
3996,81-D,81-D-3,09:05:00,10:00:00
3997,81-D,81-D-4,10:30:00,11:25:00
3998,81-D,81-D-5,11:15:00,12:10:00
3999,81-D,81-D-6,12:55:00,13:50:00
4000,81-D,81-D-7,13:40:00,14:35:00
4001,81-D,81-D-8,14:55:00,15:50:00
4002,81-D,81-D-9,15:55:00,16:50:00
4003,81-D,81-D-10,17:00:00,17:55:00
4004,81-D,81-D-11,18:05:00,19:00:00
4005,81-D,81-D-12,19:20:00,20:15:00
4006,81-D,81-D-13,20:55:00,21:50:00
4007,81-D,81-D-14,21:20:00,22:15:00
4008,84-U,84-U-1,08:05:00,09:35:00
4009,84-U,84-U-2,11:35:00,13:05:00
4010,84-U,84-U-3,14:35:00,16:05:00
4011,84-U,84-U-4,18:00:00,19:30:00
4012,84-U,84-U-5,20:55:00,22:25:00
4013,84-D,84-D-1,06:35:00,08:05:00
4014,84-D,84-D-2,09:35:00,11:05:00
4015,84-D,84-D-3,13:00:00,14:30:00
4016,84-D,84-D-4,16:00:00,17:30:00
4017,84-D,84-D-5,19:30:00,21:00:00
4018,84-U,84-U-1,06:25:00,07:55:00
4019,84-U,84-U-2,08:40:00,10:10:00
4020,84-U,84-U-3,10:30:00,12:00:00
4021,84-U,84-U-4,13:00:00,14:30:00
4022,84-U,84-U-5,15:30:00,17:00:00
4023,84-U,84-U-6,16:40:00,18:10:00
4024,84-U,84-U-7,19:45:00,21:15:00
4025,85-U,85-U-1,08:25:00,09:45:00
4026,85-U,85-U-2,11:45:00,13:05:00
4027,85-U,85-U-3,14:45:00,16:05:00
4028,85-U,85-U-4,17:45:00,19:05:00
4029,85-D,85-D-1,07:05:00,08:25:00
4030,85-D,85-D-2,09:45:00,11:05:00
4031,85-D,85-D-3,13:15:00,14:35:00
4032,85-D,85-D-4,16:10:00,17:30:00
4033,85-D,85-D-5,19:15:00,20:35:00
4034,87A-U,87A-U-1,06:40:00,07:35:00
4035,87A-U,87A-U-2,07:30:00,08:25:00
4036,87A-U,87A-U-3,07:55:00,08:50:00
4037,87A-U,87A-U-4,08:20:00,09:15:00
4038,87A-U,87A-U-5,08:30:00,09:25:00
4039,87A-U,87A-U-6,09:20:00,10:15:00
4040,87A-U,87A-U-7,09:45:00,10:40:00
4041,87A-U,87A-U-8,10:10:00,11:05:00
4042,87A-U,87A-U-9,10:30:00,11:25:00
4043,87A-U,87A-U-10,11:20:00,12:15:00
4044,87A-U,87A-U-11,11:45:00,12:40:00
4045,87A-U,87A-U-12,12:10:00,13:05:00
4046,87A-U,87A-U-13,14:50:00,15:45:00
4047,87A-U,87A-U-14,15:40:00,16:35:00
4048,87A-U,87A-U-15,16:05:00,17:00:00
4049,87A-U,87A-U-16,16:30:00,17:25:00
4050,87A-U,87A-U-17,16:40:00,17:35:00
4051,87A-U,87A-U-18,17:30:00,18:25:00
4052,87A-U,87A-U-19,17:55:00,18:50:00
4053,87A-U,87A-U-20,18:25:00,19:20:00
4054,87A-U,87A-U-21,18:40:00,19:35:00
4055,87A-U,87A-U-22,19:30:00,20:25:00
4056,87A-U,87A-U-23,19:55:00,20:50:00
4057,87A-U,87A-U-24,20:25:00,21:20:00
4058,87A-U,87A-U-25,21:10:00,22:05:00
4059,87A-U,87A-U-26,22:00:00,22:55:00
4060,87A-U,87A-U-27,22:30:00,23:25:00
4061,87A-D,87A-D-1,07:35:00,08:30:00
4062,87A-D,87A-D-2,08:25:00,09:20:00
4063,87A-D,87A-D-3,08:50:00,09:45:00
4064,87A-D,87A-D-4,09:15:00,10:10:00
4065,87A-D,87A-D-5,09:30:00,10:25:00
4066,87A-D,87A-D-6,10:20:00,11:15:00
4067,87A-D,87A-D-7,10:45:00,11:40:00
4068,87A-D,87A-D-8,11:10:00,12:05:00
4069,87A-D,87A-D-9,12:00:00,12:55:00
4070,87A-D,87A-D-10,12:50:00,13:45:00
4071,87A-D,87A-D-11,13:15:00,14:10:00
4072,87A-D,87A-D-12,13:40:00,14:35:00
4073,87A-D,87A-D-13,15:45:00,16:40:00
4074,87A-D,87A-D-14,16:35:00,17:30:00
4075,87A-D,87A-D-15,17:00:00,17:55:00
4076,87A-D,87A-D-16,17:25:00,18:20:00
4077,87A-D,87A-D-17,17:40:00,18:35:00
4078,87A-D,87A-D-18,18:30:00,19:25:00
4079,87A-D,87A-D-19,19:00:00,19:55:00
4080,87A-D,87A-D-20,19:25:00,20:20:00
4081,87A-D,87A-D-21,20:10:00,21:05:00
4082,87A-D,87A-D-22,21:00:00,21:55:00
4083,87A-D,87A-D-23,21:30:00,22:25:00
4084,87A-D,87A-D-24,22:00:00,22:55:00
4085,88-U,88-U-1,06:00:00,07:00:00
4086,88-U,88-U-2,07:00:00,08:00:00
4087,88-U,88-U-3,08:00:00,09:00:00
4088,88-U,88-U-4,09:00:00,10:00:00
4089,88-U,88-U-5,10:40:00,11:40:00
4090,88-U,88-U-6,11:40:00,12:40:00
4091,88-U,88-U-7,13:30:00,14:30:00
4092,88-U,88-U-8,14:30:00,15:30:00
4093,88-U,88-U-9,16:20:00,17:20:00
4094,88-U,88-U-10,17:20:00,18:20:00
4095,88-U,88-U-11,18:45:00,19:45:00
4096,88-U,88-U-12,19:40:00,20:40:00
4097,88-D,88-D-1,07:00:00,08:00:00
4098,88-D,88-D-2,08:00:00,09:00:00
4099,88-D,88-D-3,09:05:00,10:05:00
4100,88-D,88-D-4,10:05:00,11:05:00
4101,88-D,88-D-5,11:50:00,12:50:00
4102,88-D,88-D-6,12:50:00,13:50:00
4103,88-D,88-D-7,14:40:00,15:40:00
4104,88-D,88-D-8,15:40:00,16:40:00
4105,88-D,88-D-9,17:30:00,18:30:00
4106,88-D,88-D-10,18:30:00,19:30:00
4107,89-U,89-U-1,05:40:00,06:25:00
4108,89-U,89-U-2,06:30:00,07:15:00
4109,89-U,89-U-3,06:50:00,07:35:00
4110,89-U,89-U-4,07:40:00,08:25:00
4111,89-U,89-U-5,08:10:00,08:55:00
4112,89-U,89-U-6,08:40:00,09:25:00
4113,89-U,89-U-7,09:00:00,09:45:00
4114,89-U,89-U-8,09:40:00,10:25:00
4115,89-U,89-U-9,10:10:00,10:55:00
4116,89-U,89-U-10,10:30:00,11:15:00
4117,89-U,89-U-11,11:10:00,11:55:00
4118,89-U,89-U-12,11:40:00,12:25:00
4119,89-U,89-U-13,12:00:00,12:45:00
4120,89-U,89-U-14,13:10:00,13:55:00
4121,89-U,89-U-15,14:05:00,14:50:00
4122,89-U,89-U-16,14:30:00,15:15:00
4123,89-U,89-U-17,15:20:00,16:05:00
4124,89-U,89-U-18,15:55:00,16:40:00
4125,89-U,89-U-19,16:25:00,17:10:00
4126,89-U,89-U-20,16:50:00,17:35:00
4127,89-U,89-U-21,17:35:00,18:20:00
4128,89-U,89-U-22,18:00:00,18:45:00
4129,89-U,89-U-23,18:30:00,19:15:00
4130,89-U,89-U-24,19:15:00,20:00:00
4131,89-U,89-U-25,19:40:00,20:25:00
4132,89-U,89-U-26,20:10:00,20:55:00
4133,89-U,89-U-27,21:30:00,22:15:00
4134,89-U,89-U-28,22:05:00,22:50:00
4135,89-D,89-D-1,06:15:00,07:00:00
4136,89-D,89-D-2,07:05:00,07:50:00
4137,89-D,89-D-3,07:30:00,08:15:00
4138,89-D,89-D-4,08:20:00,09:05:00
4139,89-D,89-D-5,08:55:00,09:40:00
4140,89-D,89-D-6,09:25:00,10:10:00
4141,89-D,89-D-7,09:45:00,10:30:00
4142,89-D,89-D-8,10:25:00,11:10:00
4143,89-D,89-D-9,10:55:00,11:40:00
4144,89-D,89-D-10,11:15:00,12:00:00
4145,89-D,89-D-11,11:55:00,12:40:00
4146,89-D,89-D-12,12:25:00,13:10:00
4147,89-D,89-D-13,13:20:00,14:05:00
4148,89-D,89-D-14,13:50:00,14:35:00
4149,89-D,89-D-15,14:40:00,15:25:00
4150,89-D,89-D-16,15:15:00,16:00:00
4151,89-D,89-D-17,16:00:00,16:45:00
4152,89-D,89-D-18,16:45:00,17:30:00
4153,89-D,89-D-19,17:10:00,17:55:00
4154,89-D,89-D-20,17:35:00,18:20:00
4155,89-D,89-D-21,18:25:00,19:10:00
4156,89-D,89-D-22,18:50:00,19:35:00
4157,89-D,89-D-23,19:20:00,20:05:00
4158,89-D,89-D-24,20:05:00,20:50:00
4159,89-D,89-D-25,20:30:00,21:15:00
4160,89-D,89-D-26,20:55:00,21:40:00
4161,89-D,89-D-27,22:10:00,22:55:00
4162,89-D,89-D-28,22:45:00,23:30:00
4163,90-U,90-U-1,05:30:00,06:15:00
4164,90-U,90-U-2,06:15:00,07:00:00
4165,90-U,90-U-3,06:40:00,07:25:00
4166,90-U,90-U-4,07:30:00,08:15:00
4167,90-U,90-U-5,08:00:00,08:45:00
4168,90-U,90-U-6,08:25:00,09:10:00
4169,90-U,90-U-7,08:50:00,09:35:00
4170,90-U,90-U-8,09:25:00,10:10:00
4171,90-U,90-U-9,09:55:00,10:40:00
4172,90-U,90-U-10,10:20:00,11:05:00
4173,90-U,90-U-11,10:55:00,11:40:00
4174,90-U,90-U-12,11:25:00,12:10:00
4175,90-U,90-U-13,12:25:00,13:10:00
4176,90-U,90-U-14,12:50:00,13:35:00
4177,90-U,90-U-15,13:50:00,14:35:00
4178,90-U,90-U-16,14:20:00,15:05:00
4179,90-U,90-U-17,15:10:00,15:55:00
4180,90-U,90-U-18,15:40:00,16:25:00
4181,90-U,90-U-19,16:10:00,16:55:00
4182,90-U,90-U-20,16:40:00,17:25:00
4183,90-U,90-U-21,17:15:00,18:00:00
4184,90-U,90-U-22,17:45:00,18:30:00
4185,90-U,90-U-23,18:15:00,19:00:00
4186,90-U,90-U-24,18:55:00,19:40:00
4187,90-U,90-U-25,19:25:00,20:10:00
4188,90-U,90-U-26,19:55:00,20:40:00
4189,90-U,90-U-27,21:00:00,21:45:00
4190,90-U,90-U-28,21:45:00,22:30:00
4191,90-D,90-D-1,06:05:00,06:50:00
4192,90-D,90-D-2,06:50:00,07:35:00
4193,90-D,90-D-3,07:20:00,08:05:00
4194,90-D,90-D-4,08:10:00,08:55:00
4195,90-D,90-D-5,08:45:00,09:30:00
4196,90-D,90-D-6,09:10:00,09:55:00
4197,90-D,90-D-7,09:35:00,10:20:00
4198,90-D,90-D-8,10:10:00,10:55:00
4199,90-D,90-D-9,10:40:00,11:25:00
4200,90-D,90-D-10,11:05:00,11:50:00
4201,90-D,90-D-11,11:40:00,12:25:00
4202,90-D,90-D-12,12:10:00,12:55:00
4203,90-D,90-D-13,13:05:00,13:50:00
4204,90-D,90-D-14,13:35:00,14:20:00
4205,90-D,90-D-15,14:30:00,15:15:00
4206,90-D,90-D-16,15:00:00,15:45:00
4207,90-D,90-D-17,15:50:00,16:35:00
4208,90-D,90-D-18,16:25:00,17:10:00
4209,90-D,90-D-19,16:55:00,17:40:00
4210,90-D,90-D-20,17:25:00,18:10:00
4211,90-D,90-D-21,18:05:00,18:50:00
4212,90-D,90-D-22,18:35:00,19:20:00
4213,90-D,90-D-23,19:05:00,19:50:00
4214,90-D,90-D-24,19:45:00,20:30:00
4215,90-D,90-D-25,20:15:00,21:00:00
4216,90-D,90-D-26,20:40:00,21:25:00
4217,90-D,90-D-27,21:50:00,22:35:00
4218,90-D,90-D-28,22:30:00,23:15:00
4219,91-U,91-U-1,08:05:00,08:50:00
4220,91-U,91-U-2,09:35:00,10:20:00
4221,91-U,91-U-3,11:05:00,11:50:00
4222,91-U,91-U-4,16:20:00,17:05:00
4223,91-U,91-U-5,17:50:00,18:35:00
4224,91-U,91-U-6,19:20:00,20:05:00
4225,91-D,91-D-1,07:20:00,08:05:00
4226,91-D,91-D-2,08:50:00,09:35:00
4227,91-D,91-D-3,10:20:00,11:05:00
4228,91-D,91-D-4,11:50:00,12:35:00
4229,91-D,91-D-5,17:05:00,17:50:00
4230,91-D,91-D-6,18:35:00,19:20:00
4231,92-U,92-U-1,07:45:00,08:35:00
4232,92-U,92-U-2,09:35:00,10:25:00
4233,92-U,92-U-3,11:35:00,12:25:00
4234,92-U,92-U-4,16:50:00,17:40:00
4235,92-U,92-U-5,18:50:00,19:40:00
4236,92-D,92-D-1,08:35:00,09:25:00
4237,92-D,92-D-2,10:30:00,11:20:00
4238,92-D,92-D-3,12:25:00,13:15:00
4239,92-D,92-D-4,17:45:00,18:35:00
4240,92-D,92-D-5,19:45:00,20:35:00
4241,93-U,93-U-1,05:30:00,06:20:00
4242,93-U,93-U-2,07:00:00,07:50:00
4243,93-U,93-U-3,07:40:00,08:30:00
4244,93-U,93-U-4,08:40:00,09:30:00
4245,93-U,93-U-5,09:20:00,10:10:00
4246,93-U,93-U-6,10:20:00,11:10:00
4247,93-U,93-U-7,10:55:00,11:45:00
4248,93-U,93-U-8,12:30:00,13:20:00
4249,93-U,93-U-9,14:45:00,15:35:00
4250,93-U,93-U-10,15:50:00,16:40:00
4251,93-U,93-U-11,16:35:00,17:25:00
4252,93-U,93-U-12,17:45:00,18:35:00
4253,93-U,93-U-13,18:30:00,19:20:00
4254,93-U,93-U-14,20:45:00,21:35:00
4255,93-D,93-D-1,06:15:00,07:05:00
4256,93-D,93-D-2,07:50:00,08:40:00
4257,93-D,93-D-3,08:30:00,09:20:00
4258,93-D,93-D-4,09:30:00,10:20:00
4259,93-D,93-D-5,10:10:00,11:00:00
4260,93-D,93-D-6,11:10:00,12:00:00
4261,93-D,93-D-7,11:45:00,12:35:00
4262,93-D,93-D-8,13:15:00,14:05:00
4263,93-D,93-D-9,15:40:00,16:30:00
4264,93-D,93-D-10,16:45:00,17:35:00
4265,93-D,93-D-11,17:35:00,18:25:00
4266,93-D,93-D-12,18:40:00,19:30:00
4267,93-D,93-D-13,19:25:00,20:15:00
4268,93-D,93-D-14,21:30:00,22:20:00
4269,94-U,94-U-1,05:50:00,06:45:00
4270,94-U,94-U-2,06:20:00,07:15:00
4271,94-U,94-U-3,06:50:00,07:45:00
4272,94-U,94-U-4,07:15:00,08:10:00
4273,94-U,94-U-5,07:30:00,08:25:00
4274,94-U,94-U-6,07:40:00,08:35:00
4275,94-U,94-U-7,07:55:00,08:50:00
4276,94-U,94-U-8,08:10:00,09:05:00
4277,94-U,94-U-9,08:25:00,09:20:00
4278,94-U,94-U-10,08:40:00,09:35:00
