SrNo,routeId,tripId,startTime,EndTime,Duration
12126,313-U,313-U-1,05:30:00,06:40:00,70
12127,313-U,313-U-2,06:35:00,07:45:00,70
12128,313-U,313-U-3,07:00:00,08:10:00,70
12129,313-U,313-U-4,07:20:00,08:30:00,70
12130,313-U,313-U-5,07:55:00,09:05:00,70
12131,313-U,313-U-6,08:25:00,09:35:00,70
12132,313-U,313-U-7,09:00:00,10:10:00,70
12133,313-U,313-U-8,09:40:00,10:50:00,70
12134,313-U,313-U-9,10:15:00,11:25:00,70
12135,313-U,313-U-10,10:45:00,11:55:00,70
12136,313-U,313-U-11,11:50:00,13:00:00,70
12137,313-U,313-U-12,13:10:00,14:20:00,70
12138,313-U,313-U-13,13:45:00,14:55:00,70
12139,313-U,313-U-14,14:15:00,15:25:00,70
12140,313-U,313-U-15,14:50:00,16:00:00,70
12141,313-U,313-U-16,15:20:00,16:30:00,70
12142,313-U,313-U-17,15:55:00,17:05:00,70
12143,313-U,313-U-18,16:25:00,17:35:00,70
12144,313-U,313-U-19,17:00:00,18:10:00,70
12145,313-U,313-U-20,18:15:00,19:25:00,70
12146,313-U,313-U-21,18:25:00,19:35:00,70
12147,313-U,313-U-22,19:55:00,21:05:00,70
12148,313-D,313-D-1,06:20:00,07:30:00,70
12149,313-D,313-D-2,07:25:00,08:35:00,70
12150,313-D,313-D-3,08:00:00,09:10:00,70
12151,313-D,313-D-4,08:30:00,09:40:00,70
12152,313-D,313-D-5,09:05:00,10:15:00,70
12153,313-D,313-D-6,09:35:00,10:45:00,70
12154,313-D,313-D-7,10:10:00,11:20:00,70
12155,313-D,313-D-8,11:25:00,12:35:00,70
12156,313-D,313-D-9,12:00:00,13:10:00,70
12157,313-D,313-D-10,12:30:00,13:40:00,70
12158,313-D,313-D-11,13:05:00,14:15:00,70
12159,313-D,313-D-12,14:10:00,15:20:00,70
12160,313-D,313-D-13,14:45:00,15:55:00,70
12161,313-D,313-D-14,15:15:00,16:25:00,70
12162,313-D,313-D-15,15:50:00,17:00:00,70
12163,313-D,313-D-16,16:30:00,17:40:00,70
12164,313-D,313-D-17,17:05:00,18:15:00,70
12165,313-D,313-D-18,17:40:00,18:50:00,70
12166,313-D,313-D-19,18:40:00,19:50:00,70
12167,314-U,314-U-1,07:30:00,08:10:00,40
12168,314-U,314-U-2,08:50:00,09:30:00,40
12169,314-U,314-U-3,10:10:00,10:50:00,40
12170,314-U,314-U-4,11:25:00,12:05:00,40
12171,314-U,314-U-5,14:35:00,15:15:00,40
12172,314-U,314-U-6,15:45:00,16:25:00,40
12173,314-U,314-U-7,17:05:00,17:45:00,40
12174,314-D,314-D-1,08:10:00,08:50:00,40
12175,314-D,314-D-2,09:30:00,10:10:00,40
12176,314-D,314-D-3,10:50:00,11:30:00,40
12177,314-D,314-D-4,12:00:00,12:40:00,40
12178,314-D,314-D-5,15:10:00,15:50:00,40
12179,314-D,314-D-6,16:25:00,17:05:00,40
12180,314-D,314-D-7,17:45:00,18:25:00,40
12181,315-U,315-U-1,06:25:00,07:25:00,60
12182,315-U,315-U-2,06:35:00,07:35:00,60
12183,315-U,315-U-3,06:45:00,07:45:00,60
12184,315-U,315-U-4,06:55:00,07:55:00,60
12185,315-U,315-U-5,07:05:00,08:05:00,60
12186,315-U,315-U-6,07:15:00,08:15:00,60
12187,315-U,315-U-7,07:25:00,08:25:00,60
12188,315-U,315-U-8,07:35:00,08:35:00,60
12189,315-U,315-U-9,07:45:00,08:45:00,60
12190,315-U,315-U-10,07:55:00,08:55:00,60
12191,315-U,315-U-11,08:05:00,09:05:00,60
12192,315-U,315-U-12,08:20:00,09:20:00,60
12193,315-U,315-U-13,08:30:00,09:30:00,60
12194,315-U,315-U-14,08:40:00,09:40:00,60
12195,315-U,315-U-15,08:50:00,09:50:00,60
12196,315-U,315-U-16,09:00:00,10:00:00,60
12197,315-U,315-U-17,09:10:00,10:10:00,60
12198,315-U,315-U-18,09:20:00,10:20:00,60
12199,315-U,315-U-19,09:30:00,10:30:00,60
12200,315-U,315-U-20,09:40:00,10:40:00,60
12201,315-U,315-U-21,09:50:00,10:50:00,60
12202,315-U,315-U-22,10:00:00,11:00:00,60
12203,315-U,315-U-23,10:45:00,11:45:00,60
12204,315-U,315-U-24,11:05:00,12:05:00,60
12205,315-U,315-U-25,11:15:00,12:15:00,60
12206,315-U,315-U-26,11:25:00,12:25:00,60
12207,315-U,315-U-27,11:35:00,12:35:00,60
12208,315-U,315-U-28,11:40:00,12:40:00,60
12209,315-U,315-U-29,11:50:00,12:50:00,60
12210,315-U,315-U-30,11:55:00,12:55:00,60
12211,315-U,315-U-31,11:55:00,12:55:00,60
12212,315-U,315-U-32,12:00:00,13:00:00,60
12213,315-U,315-U-33,12:10:00,13:10:00,60
12214,315-U,315-U-34,12:10:00,13:10:00,60
12215,315-U,315-U-35,12:10:00,13:10:00,60
12216,315-U,315-U-36,12:20:00,13:20:00,60
12217,315-U,315-U-37,12:25:00,13:25:00,60
12218,315-U,315-U-38,12:25:00,13:25:00,60
12219,315-U,315-U-39,12:30:00,13:30:00,60
12220,315-U,315-U-40,12:40:00,13:40:00,60
12221,315-U,315-U-41,12:40:00,13:40:00,60
12222,315-U,315-U-42,12:40:00,13:40:00,60
12223,315-U,315-U-43,12:50:00,13:50:00,60
12224,315-U,315-U-44,12:55:00,13:55:00,60
12225,315-U,315-U-45,12:55:00,13:55:00,60
12226,315-U,315-U-46,13:00:00,14:00:00,60
12227,315-U,315-U-47,13:10:00,14:10:00,60
12228,315-U,315-U-48,13:10:00,14:10:00,60
12229,315-U,315-U-49,13:10:00,14:10:00,60
12230,315-U,315-U-50,13:20:00,14:20:00,60
12231,315-U,315-U-51,13:20:00,14:20:00,60
12232,315-U,315-U-52,13:20:00,14:20:00,60
12233,315-U,315-U-53,13:30:00,14:30:00,60
12234,315-U,315-U-54,13:30:00,14:30:00,60
12235,315-U,315-U-55,13:30:00,14:30:00,60
12236,315-U,315-U-56,13:35:00,14:35:00,60
12237,315-U,315-U-57,13:35:00,14:35:00,60
12238,315-U,315-U-58,13:45:00,14:45:00,60
12239,315-U,315-U-59,14:00:00,15:00:00,60
12240,315-U,315-U-60,14:10:00,15:10:00,60
12241,315-U,315-U-61,14:20:00,15:20:00,60
12242,315-U,315-U-62,14:30:00,15:30:00,60
12243,315-U,315-U-63,14:40:00,15:40:00,60
12244,315-U,315-U-64,14:50:00,15:50:00,60
12245,315-U,315-U-65,15:00:00,16:00:00,60
12246,315-U,315-U-66,15:10:00,16:10:00,60
12247,315-U,315-U-67,15:20:00,16:20:00,60
12248,315-U,315-U-68,15:30:00,16:30:00,60
12249,315-U,315-U-69,15:40:00,16:40:00,60
12250,315-U,315-U-70,15:55:00,16:55:00,60
12251,315-U,315-U-71,16:10:00,17:10:00,60
12252,315-U,315-U-72,16:20:00,17:20:00,60
12253,315-U,315-U-73,16:40:00,17:40:00,60
12254,315-U,315-U-74,16:50:00,17:50:00,60
12255,315-U,315-U-75,17:00:00,18:00:00,60
12256,315-U,315-U-76,17:10:00,18:10:00,60
12257,315-U,315-U-77,17:30:00,18:30:00,60
12258,315-U,315-U-78,17:50:00,18:50:00,60
12259,315-U,315-U-79,18:10:00,19:10:00,60
12260,315-U,315-U-80,18:20:00,19:20:00,60
12261,315-U,315-U-81,18:30:00,19:30:00,60
12262,315-U,315-U-82,18:40:00,19:40:00,60
12263,315-U,315-U-83,18:55:00,19:55:00,60
12264,315-U,315-U-84,19:10:00,20:10:00,60
12265,315-U,315-U-85,19:25:00,20:25:00,60
12266,315-U,315-U-86,19:35:00,20:35:00,60
12267,315-U,315-U-87,19:45:00,20:45:00,60
12268,315-U,315-U-88,19:50:00,20:50:00,60
12269,315-U,315-U-89,20:00:00,21:00:00,60
12270,315-U,315-U-90,20:10:00,21:10:00,60
12271,315-U,315-U-91,20:25:00,21:25:00,60
12272,315-U,315-U-92,20:45:00,21:45:00,60
12273,315-U,315-U-93,21:00:00,22:00:00,60
12274,315-U,315-U-94,21:00:00,22:00:00,60
12275,315-U,315-U-95,21:05:00,22:05:00,60
12276,315-U,315-U-96,21:10:00,22:10:00,60
12277,315-U,315-U-97,21:10:00,22:10:00,60
12278,315-U,315-U-98,21:20:00,22:20:00,60
12279,315-U,315-U-99,21:20:00,22:20:00,60
12280,315-U,315-U-100,21:25:00,22:25:00,60
12281,315-U,315-U-101,21:55:00,22:55:00,60
12282,315-U,315-U-102,22:10:00,23:10:00,60
12283,315-U,315-U-103,22:40:00,23:40:00,60
12284,315-D,315-D-1,05:00:00,06:00:00,60
12285,315-D,315-D-2,05:30:00,06:30:00,60
12286,315-D,315-D-3,05:40:00,06:40:00,60
12287,315-D,315-D-4,05:50:00,06:50:00,60
12288,315-D,315-D-5,06:00:00,07:00:00,60
12289,315-D,315-D-6,06:10:00,07:10:00,60
12290,315-D,315-D-7,06:20:00,07:20:00,60
12291,315-D,315-D-8,06:30:00,07:30:00,60
12292,315-D,315-D-9,06:40:00,07:40:00,60
12293,315-D,315-D-10,06:50:00,07:50:00,60
12294,315-D,315-D-11,07:00:00,08:00:00,60
12295,315-D,315-D-12,07:10:00,08:10:00,60
12296,315-D,315-D-13,07:20:00,08:20:00,60
12297,315-D,315-D-14,07:30:00,08:30:00,60
12298,315-D,315-D-15,07:40:00,08:40:00,60
12299,315-D,315-D-16,07:50:00,08:50:00,60
12300,315-D,315-D-17,08:00:00,09:00:00,60
12301,315-D,315-D-18,08:10:00,09:10:00,60
12302,315-D,315-D-19,08:20:00,09:20:00,60
12303,315-D,315-D-20,08:30:00,09:30:00,60
12304,315-D,315-D-21,08:40:00,09:40:00,60
12305,315-D,315-D-22,08:50:00,09:50:00,60
12306,315-D,315-D-23,09:00:00,10:00:00,60
12307,315-D,315-D-24,09:15:00,10:15:00,60
12308,315-D,315-D-25,09:30:00,10:30:00,60
12309,315-D,315-D-26,09:40:00,10:40:00,60
12310,315-D,315-D-27,09:50:00,10:50:00,60
12311,315-D,315-D-28,10:00:00,11:00:00,60
12312,315-D,315-D-29,10:10:00,11:10:00,60
12313,315-D,315-D-30,10:20:00,11:20:00,60
12314,315-D,315-D-31,10:30:00,11:30:00,60
12315,315-D,315-D-32,10:40:00,11:40:00,60
12316,315-D,315-D-33,10:50:00,11:50:00,60
12317,315-D,315-D-34,11:10:00,12:10:00,60
12318,315-D,315-D-35,11:30:00,12:30:00,60
12319,315-D,315-D-36,11:55:00,12:55:00,60
12320,315-D,315-D-37,12:10:00,13:10:00,60
12321,315-D,315-D-38,12:20:00,13:20:00,60
12322,315-D,315-D-39,12:30:00,13:30:00,60
12323,315-D,315-D-40,12:45:00,13:45:00,60
12324,315-D,315-D-41,12:55:00,13:55:00,60
12325,315-D,315-D-42,13:00:00,14:00:00,60
12326,315-D,315-D-43,13:05:00,14:05:00,60
12327,315-D,315-D-44,13:20:00,14:20:00,60
12328,315-D,315-D-45,13:30:00,14:30:00,60
12329,315-D,315-D-46,13:40:00,14:40:00,60
12330,315-D,315-D-47,13:50:00,14:50:00,60
12331,315-D,315-D-48,14:00:00,15:00:00,60
12332,315-D,315-D-49,14:05:00,15:05:00,60
12333,315-D,315-D-50,14:15:00,15:15:00,60
12334,315-D,315-D-51,14:25:00,15:25:00,60
12335,315-D,315-D-52,14:35:00,15:35:00,60
12336,315-D,315-D-53,14:50:00,15:50:00,60
12337,315-D,315-D-54,15:05:00,16:05:00,60
12338,315-D,315-D-55,15:15:00,16:15:00,60
12339,315-D,315-D-56,15:30:00,16:30:00,60
12340,315-D,315-D-57,15:40:00,16:40:00,60
12341,315-D,315-D-58,15:50:00,16:50:00,60
12342,315-D,315-D-59,16:00:00,17:00:00,60
12343,315-D,315-D-60,16:20:00,17:20:00,60
12344,315-D,315-D-61,16:40:00,17:40:00,60
12345,315-D,315-D-62,17:00:00,18:00:00,60
12346,315-D,315-D-63,17:10:00,18:10:00,60
12347,315-D,315-D-64,17:20:00,18:20:00,60
12348,315-D,315-D-65,17:30:00,18:30:00,60
12349,315-D,315-D-66,17:45:00,18:45:00,60
12350,315-D,315-D-67,18:00:00,19:00:00,60
12351,315-D,315-D-68,18:15:00,19:15:00,60
12352,315-D,315-D-69,18:30:00,19:30:00,60
12353,315-D,315-D-70,18:40:00,19:40:00,60
12354,315-D,315-D-71,18:50:00,19:50:00,60
12355,315-D,315-D-72,19:00:00,20:00:00,60
12356,315-D,315-D-73,19:15:00,20:15:00,60
12357,315-D,315-D-74,19:35:00,20:35:00,60
12358,315-D,315-D-75,19:55:00,20:55:00,60
12359,315-D,315-D-76,20:15:00,21:15:00,60
12360,315-D,315-D-77,20:45:00,21:45:00,60
12361,315-D,315-D-78,21:10:00,22:10:00,60
12362,315-D,315-D-79,21:35:00,22:35:00,60
12363,316-U,316-U-1,08:45:00,09:40:00,55
12364,316-U,316-U-2,10:25:00,11:20:00,55
12365,316-U,316-U-3,12:00:00,12:55:00,55
12366,316-U,316-U-4,15:55:00,16:50:00,55
12367,316-U,316-U-5,17:45:00,18:40:00,55
12368,316-D,316-D-1,09:35:00,10:30:00,55
12369,316-D,316-D-2,11:15:00,12:10:00,55
12370,316-D,316-D-3,15:05:00,16:00:00,55
12371,316-D,316-D-4,16:45:00,17:40:00,55
12372,317-U,317-U-1,06:40:00,07:50:00,70
12373,317-U,317-U-2,07:15:00,08:25:00,70
12374,317-U,317-U-3,07:40:00,08:50:00,70
12375,317-U,317-U-4,08:20:00,09:30:00,70
12376,317-U,317-U-5,08:40:00,09:50:00,70
12377,317-U,317-U-6,09:05:00,10:15:00,70
12378,317-U,317-U-7,09:20:00,10:30:00,70
12379,317-U,317-U-8,09:45:00,10:55:00,70
12380,317-U,317-U-9,10:05:00,11:15:00,70
12381,317-U,317-U-10,10:45:00,11:55:00,70
12382,317-U,317-U-11,11:10:00,12:20:00,70
12383,317-U,317-U-12,11:30:00,12:40:00,70
12384,317-U,317-U-13,11:50:00,13:00:00,70
12385,317-U,317-U-14,12:05:00,13:15:00,70
12386,317-U,317-U-15,12:45:00,13:55:00,70
12387,317-U,317-U-16,13:05:00,14:15:00,70
12388,317-U,317-U-17,13:40:00,14:50:00,70
12389,317-U,317-U-18,13:55:00,15:05:00,70
12390,317-U,317-U-19,14:10:00,15:20:00,70
12391,317-U,317-U-20,14:45:00,15:55:00,70
12392,317-U,317-U-21,15:05:00,16:15:00,70
12393,317-U,317-U-22,15:25:00,16:35:00,70
12394,317-U,317-U-23,15:45:00,16:55:00,70
12395,317-U,317-U-24,15:45:00,16:55:00,70
12396,317-U,317-U-25,16:25:00,17:35:00,70
12397,317-U,317-U-26,17:15:00,18:25:00,70
12398,317-U,317-U-27,17:35:00,18:45:00,70
12399,317-U,317-U-28,17:35:00,18:45:00,70
12400,317-U,317-U-29,17:55:00,19:05:00,70
12401,317-U,317-U-30,18:15:00,19:25:00,70
12402,317-U,317-U-31,18:30:00,19:40:00,70
12403,317-U,317-U-32,18:50:00,20:00:00,70
12404,317-U,317-U-33,20:15:00,21:25:00,70
12405,317-U,317-U-34,20:55:00,22:05:00,70
12406,317-U,317-U-35,21:00:00,22:10:00,70
12407,317-U,317-U-36,21:15:00,22:25:00,70
12408,317-U,317-U-37,21:55:00,23:05:00,70
12409,317-D,317-D-1,05:35:00,06:45:00,70
12410,317-D,317-D-2,06:00:00,07:10:00,70
12411,317-D,317-D-3,06:30:00,07:40:00,70
12412,317-D,317-D-4,07:10:00,08:20:00,70
12413,317-D,317-D-5,07:30:00,08:40:00,70
12414,317-D,317-D-6,07:50:00,09:00:00,70
12415,317-D,317-D-7,08:05:00,09:15:00,70
12416,317-D,317-D-8,08:30:00,09:40:00,70
12417,317-D,317-D-9,08:45:00,09:55:00,70
12418,317-D,317-D-10,09:25:00,10:35:00,70
12419,317-D,317-D-11,09:55:00,11:05:00,70
12420,317-D,317-D-12,10:15:00,11:25:00,70
12421,317-D,317-D-13,10:45:00,11:55:00,70
12422,317-D,317-D-14,10:50:00,12:00:00,70
12423,317-D,317-D-15,11:35:00,12:45:00,70
12424,317-D,317-D-16,11:55:00,13:05:00,70
12425,317-D,317-D-17,12:25:00,13:35:00,70
12426,317-D,317-D-18,12:40:00,13:50:00,70
12427,317-D,317-D-19,12:55:00,14:05:00,70
12428,317-D,317-D-20,13:15:00,14:25:00,70
12429,317-D,317-D-21,13:35:00,14:45:00,70
12430,317-D,317-D-22,13:55:00,15:05:00,70
12431,317-D,317-D-23,14:15:00,15:25:00,70
12432,317-D,317-D-24,14:55:00,16:05:00,70
12433,317-D,317-D-25,15:15:00,16:25:00,70
12434,317-D,317-D-26,16:00:00,17:10:00,70
12435,317-D,317-D-27,16:20:00,17:30:00,70
12436,317-D,317-D-28,16:40:00,17:50:00,70
12437,317-D,317-D-29,16:45:00,17:55:00,70
12438,317-D,317-D-30,17:00:00,18:10:00,70
12439,317-D,317-D-31,17:40:00,18:50:00,70
12440,317-D,317-D-32,19:00:00,20:10:00,70
12441,317-D,317-D-33,19:40:00,20:50:00,70
12442,317-D,317-D-34,19:40:00,20:50:00,70
12443,317-D,317-D-35,20:00:00,21:10:00,70
12444,317-D,317-D-36,20:40:00,21:50:00,70
12445,317-D,317-D-37,22:15:00,23:25:00,70
12446,319-U,319-U-1,08:15:00,09:45:00,90
12447,319-U,319-U-2,12:00:00,13:30:00,90
12448,319-U,319-U-3,16:50:00,18:20:00,90
12449,319-U,319-U-4,20:30:00,22:00:00,90
12450,319-D,319-D-1,06:45:00,08:15:00,90
12451,319-D,319-D-2,09:50:00,11:20:00,90
12452,319-D,319-D-3,15:25:00,16:55:00,90
12453,319-D,319-D-4,18:35:00,20:05:00,90
12454,320-U,320-U-1,07:15:00,08:35:00,80
12455,320-U,320-U-2,10:40:00,12:00:00,80
12456,320-U,320-U-3,16:30:00,17:50:00,80
12457,320-D,320-D-1,08:40:00,10:00:00,80
12458,320-D,320-D-2,12:10:00,13:30:00,80
12459,320-D,320-D-3,15:05:00,16:25:00,80
12460,320-D,320-D-4,18:10:00,19:30:00,80
12461,323-U,323-U-1,07:10:00,08:25:00,75
12462,323-U,323-U-2,07:55:00,09:10:00,75
12463,323-U,323-U-3,08:35:00,09:50:00,75
12464,323-U,323-U-4,09:10:00,10:25:00,75
12465,323-U,323-U-5,09:50:00,11:05:00,75
12466,323-U,323-U-6,10:30:00,11:45:00,75
12467,323-U,323-U-7,11:10:00,12:25:00,75
12468,323-U,323-U-8,11:50:00,13:05:00,75
12469,323-U,323-U-9,12:55:00,14:10:00,75
12470,323-U,323-U-10,13:35:00,14:50:00,75
12471,323-U,323-U-11,14:15:00,15:30:00,75
12472,323-U,323-U-12,14:55:00,16:10:00,75
12473,323-U,323-U-13,15:35:00,16:50:00,75
12474,323-U,323-U-14,16:10:00,17:25:00,75
12475,323-U,323-U-15,16:50:00,18:05:00,75
12476,323-U,323-U-16,17:30:00,18:45:00,75
12477,323-U,323-U-17,18:15:00,19:30:00,75
12478,323-U,323-U-18,18:50:00,20:05:00,75
12479,323-U,323-U-19,19:30:00,20:45:00,75
12480,323-U,323-U-20,20:10:00,21:25:00,75
12481,323-U,323-U-21,21:30:00,22:45:00,75
12482,323-D,323-D-1,06:00:00,07:15:00,75
12483,323-D,323-D-2,06:40:00,07:55:00,75
12484,323-D,323-D-3,07:20:00,08:35:00,75
12485,323-D,323-D-4,08:00:00,09:15:00,75
12486,323-D,323-D-5,08:30:00,09:45:00,75
12487,323-D,323-D-6,09:10:00,10:25:00,75
12488,323-D,323-D-7,09:50:00,11:05:00,75
12489,323-D,323-D-8,10:30:00,11:45:00,75
12490,323-D,323-D-9,11:40:00,12:55:00,75
12491,323-D,323-D-10,12:20:00,13:35:00,75
12492,323-D,323-D-11,13:00:00,14:15:00,75
12493,323-D,323-D-12,13:40:00,14:55:00,75
12494,323-D,323-D-13,14:15:00,15:30:00,75
12495,323-D,323-D-14,14:55:00,16:10:00,75
12496,323-D,323-D-15,15:35:00,16:50:00,75
12497,323-D,323-D-16,16:15:00,17:30:00,75
12498,323-D,323-D-17,16:50:00,18:05:00,75
12499,323-D,323-D-18,17:30:00,18:45:00,75
12500,323-D,323-D-19,18:10:00,19:25:00,75
12501,323-D,323-D-20,18:50:00,20:05:00,75
12502,323-D,323-D-21,19:40:00,20:55:00,75
12503,323-D,323-D-22,20:10:00,21:25:00,75
12504,323-D,323-D-23,20:50:00,22:05:00,75
12505,325-U,325-U-1,07:45:00,08:50:00,65
12506,325-U,325-U-2,09:10:00,10:15:00,65
12507,325-U,325-U-3,10:00:00,11:05:00,65
12508,325-U,325-U-4,11:20:00,12:25:00,65
12509,325-U,325-U-5,12:50:00,13:55:00,65
12510,325-U,325-U-6,15:25:00,16:30:00,65
12511,325-U,325-U-7,16:10:00,17:15:00,65
12512,325-U,325-U-8,17:45:00,18:50:00,65
12513,325-U,325-U-9,18:30:00,19:35:00,65
12514,325-U,325-U-10,20:35:00,21:40:00,65
12515,325-D,325-D-1,06:50:00,07:55:00,65
12516,325-D,325-D-2,08:00:00,09:05:00,65
12517,325-D,325-D-3,08:50:00,09:55:00,65
12518,325-D,325-D-4,10:20:00,11:25:00,65
12519,325-D,325-D-5,11:10:00,12:15:00,65
12520,325-D,325-D-6,14:15:00,15:20:00,65
12521,325-D,325-D-7,15:05:00,16:10:00,65
12522,325-D,325-D-8,16:35:00,17:40:00,65
12523,325-D,325-D-9,17:20:00,18:25:00,65
12524,325-D,325-D-10,18:55:00,20:00:00,65
12525,326-U,326-U-1,05:30:00,06:15:00,45
12526,326-U,326-U-2,06:10:00,06:55:00,45
12527,326-U,326-U-3,06:45:00,07:30:00,45
12528,326-U,326-U-4,07:05:00,07:50:00,45
12529,326-U,326-U-5,07:30:00,08:15:00,45
12530,326-U,326-U-6,07:55:00,08:40:00,45
12531,326-U,326-U-7,08:15:00,09:00:00,45
12532,326-U,326-U-8,08:40:00,09:25:00,45
12533,326-U,326-U-9,09:00:00,09:45:00,45
12534,326-U,326-U-10,09:25:00,10:10:00,45
12535,326-U,326-U-11,09:50:00,10:35:00,45
12536,326-U,326-U-12,10:15:00,11:00:00,45
12537,326-U,326-U-13,10:40:00,11:25:00,45
12538,326-U,326-U-14,11:05:00,11:50:00,45
12539,326-U,326-U-15,12:00:00,12:45:00,45
12540,326-U,326-U-16,12:25:00,13:10:00,45
12541,326-U,326-U-17,12:45:00,13:30:00,45
12542,326-U,326-U-18,13:10:00,13:55:00,45
12543,326-U,326-U-19,13:45:00,14:30:00,45
12544,326-U,326-U-20,14:10:00,14:55:00,45
12545,326-U,326-U-21,14:30:00,15:15:00,45
12546,326-U,326-U-22,15:00:00,15:45:00,45
12547,326-U,326-U-23,15:10:00,15:55:00,45
12548,326-U,326-U-24,15:35:00,16:20:00,45
12549,326-U,326-U-25,15:55:00,16:40:00,45
12550,326-U,326-U-26,16:20:00,17:05:00,45
12551,326-U,326-U-27,16:40:00,17:25:00,45
12552,326-U,326-U-28,17:05:00,17:50:00,45
12553,326-U,326-U-29,17:25:00,18:10:00,45
12554,326-U,326-U-30,17:50:00,18:35:00,45
12555,326-U,326-U-31,18:15:00,19:00:00,45
12556,326-U,326-U-32,18:35:00,19:20:00,45
12557,326-U,326-U-33,19:00:00,19:45:00,45
12558,326-U,326-U-34,19:25:00,20:10:00,45
12559,326-U,326-U-35,20:15:00,21:00:00,45
12560,326-U,326-U-36,20:40:00,21:25:00,45
12561,326-U,326-U-37,21:00:00,21:45:00,45
12562,326-U,326-U-38,21:25:00,22:10:00,45
12563,326-D,326-D-1,06:00:00,06:45:00,45
12564,326-D,326-D-2,06:20:00,07:05:00,45
12565,326-D,326-D-3,07:10:00,07:55:00,45
12566,326-D,326-D-4,07:30:00,08:15:00,45
12567,326-D,326-D-5,07:55:00,08:40:00,45
12568,326-D,326-D-6,08:15:00,09:00:00,45
12569,326-D,326-D-7,08:40:00,09:25:00,45
12570,326-D,326-D-8,09:00:00,09:45:00,45
12571,326-D,326-D-9,09:25:00,10:10:00,45
12572,326-D,326-D-10,09:50:00,10:35:00,45
12573,326-D,326-D-11,10:15:00,11:00:00,45
12574,326-D,326-D-12,10:40:00,11:25:00,45
12575,326-D,326-D-13,11:00:00,11:45:00,45
12576,326-D,326-D-14,11:30:00,12:15:00,45
12577,326-D,326-D-15,12:25:00,13:10:00,45
12578,326-D,326-D-16,12:45:00,13:30:00,45
12579,326-D,326-D-17,13:10:00,13:55:00,45
12580,326-D,326-D-18,13:30:00,14:15:00,45
12581,326-D,326-D-19,14:00:00,14:45:00,45
12582,326-D,326-D-20,14:25:00,15:10:00,45
12583,326-D,326-D-21,14:50:00,15:35:00,45
12584,326-D,326-D-22,15:10:00,15:55:00,45
12585,326-D,326-D-23,15:40:00,16:25:00,45
12586,326-D,326-D-24,15:55:00,16:40:00,45
12587,326-D,326-D-25,16:20:00,17:05:00,45
12588,326-D,326-D-26,16:40:00,17:25:00,45
12589,326-D,326-D-27,17:05:00,17:50:00,45
12590,326-D,326-D-28,17:30:00,18:15:00,45
12591,326-D,326-D-29,17:50:00,18:35:00,45
12592,326-D,326-D-30,18:10:00,18:55:00,45
12593,326-D,326-D-31,18:40:00,19:25:00,45
12594,326-D,326-D-32,19:30:00,20:15:00,45
12595,326-D,326-D-33,19:55:00,20:40:00,45
12596,326-D,326-D-34,20:15:00,21:00:00,45
12597,326-D,326-D-35,20:40:00,21:25:00,45
12598,326-D,326-D-36,21:00:00,21:45:00,45
12599,326-D,326-D-37,21:25:00,22:10:00,45
12600,326-D,326-D-38,22:10:00,22:55:00,45
12601,327-U,327-U-1,06:35:00,08:15:00,100
12602,327-U,327-U-2,07:25:00,09:05:00,100
12603,327-U,327-U-3,08:20:00,10:00:00,100
12604,327-U,327-U-4,09:10:00,10:50:00,100
12605,327-U,327-U-5,10:05:00,11:45:00,100
12606,327-U,327-U-6,10:55:00,12:35:00,100
12607,327-U,327-U-7,12:20:00,14:00:00,100
12608,327-U,327-U-8,13:20:00,15:00:00,100
12609,327-U,327-U-9,14:05:00,15:45:00,100
12610,327-U,327-U-10,14:55:00,16:35:00,100
12611,327-U,327-U-11,15:45:00,17:25:00,100
12612,327-U,327-U-12,16:40:00,18:20:00,100
12613,327-U,327-U-13,17:35:00,19:15:00,100
12614,327-U,327-U-14,18:25:00,20:05:00,100
12615,327-U,327-U-15,19:20:00,21:00:00,100
12616,327-D,327-D-1,06:35:00,08:15:00,100
12617,327-D,327-D-2,07:25:00,09:05:00,100
12618,327-D,327-D-3,08:20:00,10:00:00,100
12619,327-D,327-D-4,09:10:00,10:50:00,100
12620,327-D,327-D-5,10:05:00,11:45:00,100
12621,327-D,327-D-6,10:55:00,12:35:00,100
12622,327-D,327-D-7,12:20:00,14:00:00,100
12623,327-D,327-D-8,13:10:00,14:50:00,100
12624,327-D,327-D-9,14:05:00,15:45:00,100
12625,327-D,327-D-10,14:55:00,16:35:00,100
12626,327-D,327-D-11,15:50:00,17:30:00,100
12627,327-D,327-D-12,16:40:00,18:20:00,100
12628,327-D,327-D-13,17:35:00,19:15:00,100
12629,327-D,327-D-14,18:25:00,20:05:00,100
12630,327-D,327-D-15,19:50:00,21:30:00,100
12631,327-D,327-D-16,20:40:00,22:20:00,100
12632,329-U,329-U-1,06:45:00,08:10:00,85
12633,329-U,329-U-2,07:40:00,09:05:00,85
12634,329-U,329-U-3,08:45:00,10:10:00,85
12635,329-U,329-U-4,10:05:00,11:30:00,85
12636,329-U,329-U-5,11:25:00,12:50:00,85
12637,329-U,329-U-6,12:35:00,14:00:00,85
12638,329-U,329-U-7,14:45:00,16:10:00,85
12639,329-U,329-U-8,15:45:00,17:10:00,85
12640,329-U,329-U-9,17:05:00,18:30:00,85
12641,329-U,329-U-10,18:10:00,19:35:00,85
12642,329-U,329-U-11,19:30:00,20:55:00,85
